2025-07-11 07:31:27,738 - 
|   FRR |   SIZE |   PDI |   TFR |   P(TFR) |   P(FRR|TFR) |   P(PDI|FRR) |   P(SIZE|PDI) |   p. fattorizzata |   p. empirica |
|     1 |      3 |     2 |     2 |   0.4    |     0        |    0.5       |     0.11259   |       0           |    0          |
|     1 |      0 |     3 |     2 |   0.4    |     0        |    0.416667  |     0.10704   |       0           |    0          |
|     1 |      1 |     3 |     2 |   0.4    |     0        |    0.416667  |     0.303761  |       0           |    0          |
|     1 |      2 |     3 |     2 |   0.4    |     0        |    0.416667  |     0.0891996 |       0           |    0          |
|     1 |      3 |     3 |     2 |   0.4    |     0        |    0.416667  |     0.5       |       0           |    0          |
|     1 |      0 |     0 |     3 |   0.0962 |     0.230769 |    0         |     0.188374  |       0           |    0          |
|     1 |      1 |     0 |     3 |   0.0962 |     0.230769 |    0         |     0.458704  |       0           |    0          |
|     1 |      2 |     0 |     3 |   0.0962 |     0.230769 |    0         |     0.352922  |       0           |    0          |
|     1 |      3 |     0 |     3 |   0.0962 |     0.230769 |    0         |     0         |       0           |    0          |
|     1 |      0 |     1 |     3 |   0.0962 |     0.230769 |    0.0833333 |     0.655028  |       0.0012118   |    0          |
|     1 |      1 |     1 |     3 |   0.0962 |     0.230769 |    0.0833333 |     0.137803  |       0.000254935 |    0          |
|     1 |      2 |     1 |     3 |   0.0962 |     0.230769 |    0.0833333 |     0.206704  |       0.000382402 |    0          |
|     1 |      3 |     1 |     3 |   0.0962 |     0.230769 |    0.0833333 |     0         |       0           |    0          |
|     1 |      0 |     2 |     3 |   0.0962 |     0.230769 |    0.5       |     0.620008  |       0.00688208  |    0          |
|     1 |      1 |     2 |     3 |   0.0962 |     0.230769 |    0.5       |     0.225561  |       0.00250373  |    0          |
|     1 |      2 |     2 |     3 |   0.0962 |     0.230769 |    0.5       |     0.0422214 |       0.000468657 |    0          |
|     1 |      3 |     2 |     3 |   0.0962 |     0.230769 |    0.5       |     0.11259   |       0.00124975  |    0          |
|     1 |      0 |     3 |     3 |   0.0962 |     0.230769 |    0.416667  |     0.10704   |       0.000990116 |    0          |
|     1 |      1 |     3 |     3 |   0.0962 |     0.230769 |    0.416667  |     0.303761  |       0.00280979  |    0          |
|     1 |      2 |     3 |     3 |   0.0962 |     0.230769 |    0.416667  |     0.0891996 |       0.000825096 |    0          |
