2025-07-10 16:37:08,089 - 
|   FRR |   SIZE |   PDI |   TFR |   P(TFR) |   P(FRR|TFR) |   P(SIZE|FRR) |   P(PDI|SIZE) |   p. fattorizzata |   p. empirica |
|     0 |      1 |     0 |     3 |   0.0962 |     0.77027  |     0.285681  |     0.487179  |       0.0103131   |    0          |
|     0 |      1 |     1 |     3 |   0.0962 |     0.77027  |     0.285681  |     0.099865  |       0.00211404  |    0          |
|     0 |      1 |     2 |     3 |   0.0962 |     0.77027  |     0.285681  |     0.200067  |       0.00423522  |    0          |
|     0 |      1 |     3 |     3 |   0.0962 |     0.77027  |     0.285681  |     0.212551  |       0.00449947  |    0          |
|     0 |      2 |     0 |     3 |   0.0962 |     0.77027  |     0.207832  |     0.600216  |       0.00924352  |    0          |
|     0 |      2 |     1 |     3 |   0.0962 |     0.77027  |     0.207832  |     0.23987   |       0.00369408  |    0          |
|     0 |      2 |     2 |     3 |   0.0962 |     0.77027  |     0.207832  |     0.0599676 |       0.00092352  |    0          |
|     0 |      2 |     3 |     3 |   0.0962 |     0.77027  |     0.207832  |     0.099946  |       0.0015392   |    0          |
|     0 |      3 |     0 |     3 |   0.0962 |     0.77027  |     0.129866  |     0         |       0           |    0          |
|     0 |      3 |     1 |     3 |   0.0962 |     0.77027  |     0.129866  |     0         |       0           |    0          |
|     0 |      3 |     2 |     3 |   0.0962 |     0.77027  |     0.129866  |     0.222222  |       0.00213845  |    0          |
|     0 |      3 |     3 |     3 |   0.0962 |     0.77027  |     0.129866  |     0.778529  |       0.00749181  |    0          |
|     0 |      0 |     0 |     4 |   0.1407 |     1        |     0.376622  |     0.153906  |       0.00815559  |    0          |
|     0 |      0 |     1 |     4 |   0.1407 |     1        |     0.376622  |     0.36517   |       0.0193506   |    0          |
|     0 |      0 |     2 |     4 |   0.1407 |     1        |     0.376622  |     0.423047  |       0.0224176   |    0          |
|     0 |      0 |     3 |     4 |   0.1407 |     1        |     0.376622  |     0.0576174 |       0.00305319  |    0          |
|     0 |      1 |     0 |     4 |   0.1407 |     1        |     0.285681  |     0.487179  |       0.0195823   |    0          |
|     0 |      1 |     1 |     4 |   0.1407 |     1        |     0.285681  |     0.099865  |       0.00401411  |    0          |
|     0 |      1 |     2 |     4 |   0.1407 |     1        |     0.285681  |     0.200067  |       0.00804177  |    0          |
|     0 |      1 |     3 |     4 |   0.1407 |     1        |     0.285681  |     0.212551  |       0.00854354  |    0          |
|     0 |      2 |     0 |     4 |   0.1407 |     1        |     0.207832  |     0.600216  |       0.0175515   |    0          |
|     0 |      2 |     1 |     4 |   0.1407 |     1        |     0.207832  |     0.23987   |       0.00701427  |    0          |
|     0 |      2 |     2 |     4 |   0.1407 |     1        |     0.207832  |     0.0599676 |       0.00175357  |    0          |
|     0 |      2 |     3 |     4 |   0.1407 |     1        |     0.207832  |     0.099946  |       0.00292261  |    0          |
|     0 |      3 |     0 |     4 |   0.1407 |     1        |     0.129866  |     0         |       0           |    0          |
|     0 |      3 |     1 |     4 |   0.1407 |     1        |     0.129866  |     0         |       0           |    0          |
|     0 |      3 |     2 |     4 |   0.1407 |     1        |     0.129866  |     0.222222  |       0.00406046  |    0          |
|     0 |      3 |     3 |     4 |   0.1407 |     1        |     0.129866  |     0.778529  |       0.0142253   |    0          |
|     1 |      0 |     0 |     0 |   0.1852 |     0        |     0.75      |     0.153906  |       0           |    0.0148148  |
|     1 |      0 |     1 |     0 |   0.1852 |     0        |     0.75      |     0.36517   |       0           |    0.0259259  |
|     1 |      0 |     2 |     0 |   0.1852 |     0        |     0.75      |     0.423047  |       0           |    0.0518519  |
|     1 |      0 |     3 |     0 |   0.1852 |     0        |     0.75      |     0.0576174 |       0           |    0.0111111  |
|     1 |      1 |     0 |     0 |   0.1852 |     0        |     0.25      |     0.487179  |       0           |    0.0037037  |
|     1 |      1 |     1 |     0 |   0.1852 |     0        |     0.25      |     0.099865  |       0           |    0          |
|     1 |      1 |     2 |     0 |   0.1852 |     0        |     0.25      |     0.200067  |       0           |    0.00740741 |
|     1 |      1 |     3 |     0 |   0.1852 |     0        |     0.25      |     0.212551  |       0           |    0          |
|     1 |      2 |     0 |     0 |   0.1852 |     0        |     0         |     0.600216  |       0           |    0.0407407  |
|     1 |      2 |     1 |     0 |   0.1852 |     0        |     0         |     0.23987   |       0           |    0.0037037  |
|     1 |      2 |     2 |     0 |   0.1852 |     0        |     0         |     0.0599676 |       0           |    0          |
|     1 |      2 |     3 |     0 |   0.1852 |     0        |     0         |     0.099946  |       0           |    0          |
|     1 |      3 |     0 |     0 |   0.1852 |     0        |     0         |     0         |       0           |    0.00740741 |
|     1 |      3 |     1 |     0 |   0.1852 |     0        |     0         |     0         |       0           |    0.0111111  |
|     1 |      3 |     2 |     0 |   0.1852 |     0        |     0         |     0.222222  |       0           |    0.0148148  |
|     1 |      3 |     3 |     0 |   0.1852 |     0        |     0         |     0.778529  |       0           |    0          |
|     1 |      0 |     0 |     1 |   0.1777 |     0.12493  |     0.75      |     0.153906  |       0.00256254  |    0          |
|     1 |      0 |     1 |     1 |   0.1777 |     0.12493  |     0.75      |     0.36517   |       0.00608008  |    0          |
|     1 |      0 |     2 |     1 |   0.1777 |     0.12493  |     0.75      |     0.423047  |       0.00704373  |    0          |
|     1 |      0 |     3 |     1 |   0.1777 |     0.12493  |     0.75      |     0.0576174 |       0.00095933  |    0          |
|     1 |      1 |     0 |     1 |   0.1777 |     0.12493  |     0.25      |     0.487179  |       0.00270385  |    0          |
|     1 |      1 |     1 |     1 |   0.1777 |     0.12493  |     0.25      |     0.099865  |       0.000554251 |    0          |
|     1 |      1 |     2 |     1 |   0.1777 |     0.12493  |     0.25      |     0.200067  |       0.00111037  |    0          |
|     1 |      1 |     3 |     1 |   0.1777 |     0.12493  |     0.25      |     0.212551  |       0.00117966  |    0          |
|     1 |      2 |     0 |     1 |   0.1777 |     0.12493  |     0         |     0.600216  |       0           |    0          |
|     1 |      2 |     1 |     1 |   0.1777 |     0.12493  |     0         |     0.23987   |       0           |    0          |
|     1 |      2 |     2 |     1 |   0.1777 |     0.12493  |     0         |     0.0599676 |       0           |    0          |
|     1 |      2 |     3 |     1 |   0.1777 |     0.12493  |     0         |     0.099946  |       0           |    0          |
|     1 |      3 |     0 |     1 |   0.1777 |     0.12493  |     0         |     0         |       0           |    0          |
|     1 |      3 |     1 |     1 |   0.1777 |     0.12493  |     0         |     0         |       0           |    0.0111111  |
|     1 |      3 |     2 |     1 |   0.1777 |     0.12493  |     0         |     0.222222  |       0           |    0          |
|     1 |      3 |     3 |     1 |   0.1777 |     0.12493  |     0         |     0.778529  |       0           |    0          |
|     1 |      0 |     0 |     2 |   0.4    |     0        |     0.75      |     0.153906  |       0           |    0          |
|     1 |      0 |     1 |     2 |   0.4    |     0        |     0.75      |     0.36517   |       0           |    0          |
|     1 |      0 |     2 |     2 |   0.4    |     0        |     0.75      |     0.423047  |       0           |    0          |
|     1 |      0 |     3 |     2 |   0.4    |     0        |     0.75      |     0.0576174 |       0           |    0          |
|     1 |      1 |     0 |     2 |   0.4    |     0        |     0.25      |     0.487179  |       0           |    0.00740741 |
|     1 |      1 |     1 |     2 |   0.4    |     0        |     0.25      |     0.099865  |       0           |    0          |
|     1 |      1 |     2 |     2 |   0.4    |     0        |     0.25      |     0.200067  |       0           |    0          |
|     1 |      1 |     3 |     2 |   0.4    |     0        |     0.25      |     0.212551  |       0           |    0          |
|     1 |      2 |     0 |     2 |   0.4    |     0        |     0         |     0.600216  |       0           |    0.0111111  |
|     1 |      2 |     1 |     2 |   0.4    |     0        |     0         |     0.23987   |       0           |    0.0037037  |
|     1 |      2 |     2 |     2 |   0.4    |     0        |     0         |     0.0599676 |       0           |    0          |
|     1 |      2 |     3 |     2 |   0.4    |     0        |     0         |     0.099946  |       0           |    0          |
|     1 |      3 |     0 |     2 |   0.4    |     0        |     0         |     0         |       0           |    0.0111111  |
|     1 |      3 |     1 |     2 |   0.4    |     0        |     0         |     0         |       0           |    0.00740741 |
|     1 |      3 |     2 |     2 |   0.4    |     0        |     0         |     0.222222  |       0           |    0          |
|     1 |      3 |     3 |     2 |   0.4    |     0        |     0         |     0.778529  |       0           |    0          |
|     1 |      0 |     0 |     3 |   0.0962 |     0.230769 |     0.75      |     0.153906  |       0.00256254  |    0          |
|     1 |      0 |     1 |     3 |   0.0962 |     0.230769 |     0.75      |     0.36517   |       0.00608008  |    0          |
|     1 |      0 |     2 |     3 |   0.0962 |     0.230769 |     0.75      |     0.423047  |       0.00704373  |    0          |
|     1 |      0 |     3 |     3 |   0.0962 |     0.230769 |     0.75      |     0.0576174 |       0.00095933  |    0          |
|     1 |      1 |     0 |     3 |   0.0962 |     0.230769 |     0.25      |     0.487179  |       0.00270385  |    0          |
|     1 |      1 |     1 |     3 |   0.0962 |     0.230769 |     0.25      |     0.099865  |       0.000554251 |    0          |
|     1 |      1 |     2 |     3 |   0.0962 |     0.230769 |     0.25      |     0.200067  |       0.00111037  |    0          |
|     1 |      1 |     3 |     3 |   0.0962 |     0.230769 |     0.25      |     0.212551  |       0.00117966  |    0          |
|     1 |      2 |     0 |     3 |   0.0962 |     0.230769 |     0         |     0.600216  |       0           |    0          |
|     1 |      2 |     1 |     3 |   0.0962 |     0.230769 |     0         |     0.23987   |       0           |    0          |
|     1 |      2 |     2 |     3 |   0.0962 |     0.230769 |     0         |     0.0599676 |       0           |    0          |
|     1 |      2 |     3 |     3 |   0.0962 |     0.230769 |     0         |     0.099946  |       0           |    0          |
|     1 |      3 |     0 |     3 |   0.0962 |     0.230769 |     0         |     0         |       0           |    0          |
|     1 |      3 |     1 |     3 |   0.0962 |     0.230769 |     0         |     0         |       0           |    0          |
|     1 |      3 |     2 |     3 |   0.0962 |     0.230769 |     0         |     0.222222  |       0           |    0          |
|     1 |      3 |     3 |     3 |   0.0962 |     0.230769 |     0         |     0.778529  |       0           |    0          |
|     1 |      0 |     0 |     4 |   0.1407 |     0        |     0.75      |     0.153906  |       0           |    0          |
|     1 |      0 |     1 |     4 |   0.1407 |     0        |     0.75      |     0.36517   |       0           |    0          |
|     1 |      0 |     2 |     4 |   0.1407 |     0        |     0.75      |     0.423047  |       0           |    0          |
|     1 |      0 |     3 |     4 |   0.1407 |     0        |     0.75      |     0.0576174 |       0           |    0          |
|     1 |      1 |     0 |     4 |   0.1407 |     0        |     0.25      |     0.487179  |       0           |    0          |
|     1 |      1 |     1 |     4 |   0.1407 |     0        |     0.25      |     0.099865  |       0           |    0          |
|     1 |      1 |     2 |     4 |   0.1407 |     0        |     0.25      |     0.200067  |       0           |    0          |
|     1 |      1 |     3 |     4 |   0.1407 |     0        |     0.25      |     0.212551  |       0           |    0          |
|     1 |      2 |     0 |     4 |   0.1407 |     0        |     0         |     0.600216  |       0           |    0          |
|     1 |      2 |     1 |     4 |   0.1407 |     0        |     0         |     0.23987   |       0           |    0          |
|     1 |      2 |     2 |     4 |   0.1407 |     0        |     0         |     0.0599676 |       0           |    0          |
|     1 |      2 |     3 |     4 |   0.1407 |     0        |     0         |     0.099946  |       0           |    0          |
|     1 |      3 |     0 |     4 |   0.1407 |     0        |     0         |     0         |       0           |    0          |
|     1 |      3 |     1 |     4 |   0.1407 |     0        |     0         |     0         |       0           |    0          |
|     1 |      3 |     2 |     4 |   0.1407 |     0        |     0         |     0.222222  |       0           |    0          |
|     1 |      3 |     3 |     4 |   0.1407 |     0        |     0         |     0.778529  |       0           |    0          |
|     2 |      0 |     0 |     0 |   0.1852 |     0.239741 |     0.296296  |     0.153906  |       0.00202472  |    0.0185185  |
|     2 |      0 |     1 |     0 |   0.1852 |     0.239741 |     0.296296  |     0.36517   |       0.00480401  |    0          |
|     2 |      0 |     2 |     0 |   0.1852 |     0.239741 |     0.296296  |     0.423047  |       0.00556542  |    0.0814815  |
|     2 |      0 |     3 |     0 |   0.1852 |     0.239741 |     0.296296  |     0.0576174 |       0.000757989 |    0          |
|     2 |      1 |     0 |     0 |   0.1852 |     0.239741 |     0.407407  |     0.487179  |       0.00881254  |    0.0111111  |
|     2 |      1 |     1 |     0 |   0.1852 |     0.239741 |     0.407407  |     0.099865  |       0.00180645  |    0.0037037  |
|     2 |      1 |     2 |     0 |   0.1852 |     0.239741 |     0.407407  |     0.200067  |       0.003619    |    0.0185185  |
|     2 |      1 |     3 |     0 |   0.1852 |     0.239741 |     0.407407  |     0.212551  |       0.0038448   |    0.0111111  |
|     2 |      2 |     0 |     0 |   0.1852 |     0.239741 |     0.0740741 |     0.600216  |       0.00197404  |    0.0037037  |
|     2 |      2 |     1 |     0 |   0.1852 |     0.239741 |     0.0740741 |     0.23987   |       0.000788907 |    0.0037037  |
|     2 |      2 |     2 |     0 |   0.1852 |     0.239741 |     0.0740741 |     0.0599676 |       0.000197227 |    0.0037037  |
|     2 |      2 |     3 |     0 |   0.1852 |     0.239741 |     0.0740741 |     0.099946  |       0.000328711 |    0          |
|     2 |      3 |     0 |     0 |   0.1852 |     0.239741 |     0.222222  |     0         |       0           |    0          |
|     2 |      3 |     1 |     0 |   0.1852 |     0.239741 |     0.222222  |     0         |       0           |    0.0037037  |
|     2 |      3 |     2 |     0 |   0.1852 |     0.239741 |     0.222222  |     0.222222  |       0.00219259  |    0.00740741 |
|     2 |      3 |     3 |     0 |   0.1852 |     0.239741 |     0.222222  |     0.778529  |       0.00768148  |    0          |
|     2 |      0 |     0 |     1 |   0.1777 |     0.249859 |     0.296296  |     0.153906  |       0.00202472  |    0          |
|     2 |      0 |     1 |     1 |   0.1777 |     0.249859 |     0.296296  |     0.36517   |       0.00480401  |    0          |
|     2 |      0 |     2 |     1 |   0.1777 |     0.249859 |     0.296296  |     0.423047  |       0.00556542  |    0          |
|     2 |      0 |     3 |     1 |   0.1777 |     0.249859 |     0.296296  |     0.0576174 |       0.000757989 |    0          |
|     2 |      1 |     0 |     1 |   0.1777 |     0.249859 |     0.407407  |     0.487179  |       0.00881254  |    0          |
|     2 |      1 |     1 |     1 |   0.1777 |     0.249859 |     0.407407  |     0.099865  |       0.00180645  |    0          |
|     2 |      1 |     2 |     1 |   0.1777 |     0.249859 |     0.407407  |     0.200067  |       0.003619    |    0          |
|     2 |      1 |     3 |     1 |   0.1777 |     0.249859 |     0.407407  |     0.212551  |       0.0038448   |    0          |
|     2 |      2 |     0 |     1 |   0.1777 |     0.249859 |     0.0740741 |     0.600216  |       0.00197404  |    0          |
|     2 |      2 |     1 |     1 |   0.1777 |     0.249859 |     0.0740741 |     0.23987   |       0.000788907 |    0          |
|     2 |      2 |     2 |     1 |   0.1777 |     0.249859 |     0.0740741 |     0.0599676 |       0.000197227 |    0          |
|     2 |      2 |     3 |     1 |   0.1777 |     0.249859 |     0.0740741 |     0.099946  |       0.000328711 |    0          |
|     2 |      3 |     0 |     1 |   0.1777 |     0.249859 |     0.222222  |     0         |       0           |    0          |
|     2 |      3 |     1 |     1 |   0.1777 |     0.249859 |     0.222222  |     0         |       0           |    0          |
|     2 |      3 |     2 |     1 |   0.1777 |     0.249859 |     0.222222  |     0.222222  |       0.00219259  |    0          |
|     2 |      3 |     3 |     1 |   0.1777 |     0.249859 |     0.222222  |     0.778529  |       0.00768148  |    0          |
|     2 |      0 |     0 |     2 |   0.4    |     0.02775  |     0.296296  |     0.153906  |       0.00050618  |    0          |
|     2 |      0 |     1 |     2 |   0.4    |     0.02775  |     0.296296  |     0.36517   |       0.001201    |    0          |
|     2 |      0 |     2 |     2 |   0.4    |     0.02775  |     0.296296  |     0.423047  |       0.00139135  |    0          |
|     2 |      0 |     3 |     2 |   0.4    |     0.02775  |     0.296296  |     0.0576174 |       0.000189497 |    0          |
|     2 |      1 |     0 |     2 |   0.4    |     0.02775  |     0.407407  |     0.487179  |       0.00220313  |    0          |
|     2 |      1 |     1 |     2 |   0.4    |     0.02775  |     0.407407  |     0.099865  |       0.000451612 |    0          |
|     2 |      1 |     2 |     2 |   0.4    |     0.02775  |     0.407407  |     0.200067  |       0.00090475  |    0          |
|     2 |      1 |     3 |     2 |   0.4    |     0.02775  |     0.407407  |     0.212551  |       0.000961201 |    0          |
|     2 |      2 |     0 |     2 |   0.4    |     0.02775  |     0.0740741 |     0.600216  |       0.000493511 |    0          |
|     2 |      2 |     1 |     2 |   0.4    |     0.02775  |     0.0740741 |     0.23987   |       0.000197227 |    0          |
|     2 |      2 |     2 |     2 |   0.4    |     0.02775  |     0.0740741 |     0.0599676 |       4.93067e-05 |    0          |
|     2 |      2 |     3 |     2 |   0.4    |     0.02775  |     0.0740741 |     0.099946  |       8.21778e-05 |    0          |
|     2 |      3 |     0 |     2 |   0.4    |     0.02775  |     0.222222  |     0         |       0           |    0.00740741 |
|     2 |      3 |     1 |     2 |   0.4    |     0.02775  |     0.222222  |     0         |       0           |    0          |
|     2 |      3 |     2 |     2 |   0.4    |     0.02775  |     0.222222  |     0.222222  |       0.000548148 |    0          |
|     2 |      3 |     3 |     2 |   0.4    |     0.02775  |     0.222222  |     0.778529  |       0.00192037  |    0          |
|     2 |      0 |     0 |     3 |   0.0962 |     0        |     0.296296  |     0.153906  |       0           |    0          |
|     2 |      0 |     1 |     3 |   0.0962 |     0        |     0.296296  |     0.36517   |       0           |    0          |
|     2 |      0 |     2 |     3 |   0.0962 |     0        |     0.296296  |     0.423047  |       0           |    0          |
|     2 |      0 |     3 |     3 |   0.0962 |     0        |     0.296296  |     0.0576174 |       0           |    0          |
|     2 |      1 |     0 |     3 |   0.0962 |     0        |     0.407407  |     0.487179  |       0           |    0          |
|     2 |      1 |     1 |     3 |   0.0962 |     0        |     0.407407  |     0.099865  |       0           |    0          |
|     2 |      1 |     2 |     3 |   0.0962 |     0        |     0.407407  |     0.200067  |       0           |    0          |
|     2 |      1 |     3 |     3 |   0.0962 |     0        |     0.407407  |     0.212551  |       0           |    0          |
|     2 |      2 |     0 |     3 |   0.0962 |     0        |     0.0740741 |     0.600216  |       0           |    0          |
|     2 |      2 |     1 |     3 |   0.0962 |     0        |     0.0740741 |     0.23987   |       0           |    0          |
|     2 |      2 |     2 |     3 |   0.0962 |     0        |     0.0740741 |     0.0599676 |       0           |    0          |
|     2 |      2 |     3 |     3 |   0.0962 |     0        |     0.0740741 |     0.099946  |       0           |    0          |
|     2 |      3 |     0 |     3 |   0.0962 |     0        |     0.222222  |     0         |       0           |    0          |
|     2 |      3 |     1 |     3 |   0.0962 |     0        |     0.222222  |     0         |       0           |    0          |
|     2 |      3 |     2 |     3 |   0.0962 |     0        |     0.222222  |     0.222222  |       0           |    0          |
|     2 |      3 |     3 |     3 |   0.0962 |     0        |     0.222222  |     0.778529  |       0           |    0          |
|     2 |      0 |     0 |     4 |   0.1407 |     0        |     0.296296  |     0.153906  |       0           |    0          |
|     2 |      0 |     1 |     4 |   0.1407 |     0        |     0.296296  |     0.36517   |       0           |    0          |
|     2 |      0 |     2 |     4 |   0.1407 |     0        |     0.296296  |     0.423047  |       0           |    0          |
|     2 |      0 |     3 |     4 |   0.1407 |     0        |     0.296296  |     0.0576174 |       0           |    0          |
|     2 |      1 |     0 |     4 |   0.1407 |     0        |     0.407407  |     0.487179  |       0           |    0          |
|     2 |      1 |     1 |     4 |   0.1407 |     0        |     0.407407  |     0.099865  |       0           |    0          |
|     2 |      1 |     2 |     4 |   0.1407 |     0        |     0.407407  |     0.200067  |       0           |    0          |
|     2 |      1 |     3 |     4 |   0.1407 |     0        |     0.407407  |     0.212551  |       0           |    0          |
|     2 |      2 |     0 |     4 |   0.1407 |     0        |     0.0740741 |     0.600216  |       0           |    0          |
|     2 |      2 |     1 |     4 |   0.1407 |     0        |     0.0740741 |     0.23987   |       0           |    0          |
|     2 |      2 |     2 |     4 |   0.1407 |     0        |     0.0740741 |     0.0599676 |       0           |    0          |
|     2 |      2 |     3 |     4 |   0.1407 |     0        |     0.0740741 |     0.099946  |       0           |    0          |
|     2 |      3 |     0 |     4 |   0.1407 |     0        |     0.222222  |     0         |       0           |    0          |
|     2 |      3 |     1 |     4 |   0.1407 |     0        |     0.222222  |     0         |       0           |    0          |
|     2 |      3 |     2 |     4 |   0.1407 |     0        |     0.222222  |     0.222222  |       0           |    0          |
|     2 |      3 |     3 |     4 |   0.1407 |     0        |     0.222222  |     0.778529  |       0           |    0          |
2025-07-10 16:37:08,092 - Similarità media: 0.4475
