2025-07-08 16:13:51,709 - 
|   TFR |   SIZE |   PDI |   P(TFR) |   P(PDI) |   P(SIZE|TFR) |   P(SIZE|PDI) |   p. fattorizzata |   p. empirica |
|     1 |      3 |     0 |   0.1758 |   0.3114 |     0.250284  |     0         |        0          |    0.018315   |
|     1 |      3 |     1 |   0.1758 |   0.2125 |     0.250284  |     0         |        0          |    0.029304   |
|     1 |      3 |     2 |   0.1758 |   0.2601 |     0.250284  |     0.112649  |        0.0012892  |    0.014652   |
|     1 |      3 |     3 |   0.1758 |   0.2162 |     0.250284  |     0.525439  |        0.0049984  |    0          |
|     2 |      0 |     0 |   0.4066 |   0.3114 |     0.468519  |     0.188182  |        0.0111633  |    0.018315   |
|     2 |      0 |     1 |   0.4066 |   0.2125 |     0.468519  |     0.655059  |        0.0265176  |    0          |
|     2 |      0 |     2 |   0.4066 |   0.2601 |     0.468519  |     0.619762  |        0.0307086  |    0.0805861  |
|     2 |      0 |     3 |   0.4066 |   0.2162 |     0.468519  |     0.101758  |        0.004191   |    0          |
|     2 |      1 |     0 |   0.4066 |   0.3114 |     0.180275  |     0.458895  |        0.0104746  |    0.010989   |
|     2 |      1 |     1 |   0.4066 |   0.2125 |     0.180275  |     0.137882  |        0.00214769 |    0.003663   |
|     2 |      1 |     2 |   0.4066 |   0.2601 |     0.180275  |     0.225298  |        0.00429538 |    0.018315   |
|     2 |      1 |     3 |   0.4066 |   0.2162 |     0.180275  |     0.288159  |        0.00456659 |    0.010989   |
|     2 |      2 |     0 |   0.4066 |   0.3114 |     0.27029   |     0.352922  |        0.012078   |    0.003663   |
|     2 |      2 |     1 |   0.4066 |   0.2125 |     0.27029   |     0.207059  |        0.0048356  |    0.003663   |
|     2 |      2 |     2 |   0.4066 |   0.2601 |     0.27029   |     0.0422914 |        0.0012089  |    0.003663   |
|     2 |      2 |     3 |   0.4066 |   0.2162 |     0.27029   |     0.0846438 |        0.00201117 |    0          |
|     2 |      3 |     0 |   0.4066 |   0.3114 |     0.0811608 |     0         |        0          |    0.00732601 |
|     2 |      3 |     1 |   0.4066 |   0.2125 |     0.0811608 |     0         |        0          |    0.003663   |
|     2 |      3 |     2 |   0.4066 |   0.2601 |     0.0811608 |     0.112649  |        0.0009669  |    0.00732601 |
|     2 |      3 |     3 |   0.4066 |   0.2162 |     0.0811608 |     0.525439  |        0.0037488  |    0          |
|     3 |      0 |     0 |   0.0951 |   0.3114 |     0.6551    |     0.188182  |        0.00365078 |    0          |
|     3 |      0 |     1 |   0.0951 |   0.2125 |     0.6551    |     0.655059  |        0.00867216 |    0          |
|     3 |      0 |     2 |   0.0951 |   0.2601 |     0.6551    |     0.619762  |        0.0100428  |    0          |
|     3 |      0 |     3 |   0.0951 |   0.2162 |     0.6551    |     0.101758  |        0.0013706  |    0          |
|     3 |      1 |     0 |   0.0951 |   0.3114 |     0.115668  |     0.458895  |        0.0015719  |    0          |
|     3 |      1 |     1 |   0.0951 |   0.2125 |     0.115668  |     0.137882  |        0.0003223  |    0          |
|     3 |      1 |     2 |   0.0951 |   0.2601 |     0.115668  |     0.225298  |        0.0006446  |    0          |
|     3 |      1 |     3 |   0.0951 |   0.2162 |     0.115668  |     0.288159  |        0.0006853  |    0          |
|     3 |      2 |     0 |   0.0951 |   0.3114 |     0.115668  |     0.352922  |        0.0012089  |    0.00732601 |
|     3 |      2 |     1 |   0.0951 |   0.2125 |     0.115668  |     0.207059  |        0.000484   |    0          |
|     3 |      2 |     2 |   0.0951 |   0.2601 |     0.115668  |     0.0422914 |        0.000121   |    0.010989   |
|     3 |      2 |     3 |   0.0951 |   0.2162 |     0.115668  |     0.0846438 |        0.0002013  |    0          |
|     3 |      3 |     0 |   0.0951 |   0.3114 |     0.115668  |     0         |        0          |    0.03663    |
|     3 |      3 |     1 |   0.0951 |   0.2125 |     0.115668  |     0         |        0          |    0.043956   |
|     3 |      3 |     2 |   0.0951 |   0.2601 |     0.115668  |     0.112649  |        0.0003223  |    0.021978   |
|     3 |      3 |     3 |   0.0951 |   0.2162 |     0.115668  |     0.525439  |        0.0012496  |    0.010989   |
|     4 |      0 |     0 |   0.1393 |   0.3114 |     0.47308   |     0.188182  |        0.00386174 |    0          |
|     4 |      0 |     1 |   0.1393 |   0.2125 |     0.47308   |     0.655059  |        0.00917328 |    0          |
|     4 |      0 |     2 |   0.1393 |   0.2601 |     0.47308   |     0.619762  |        0.0106231  |    0          |
|     4 |      0 |     3 |   0.1393 |   0.2162 |     0.47308   |     0.101758  |        0.0014498  |    0          |
|     4 |      1 |     0 |   0.1393 |   0.3114 |     0.36827   |     0.458895  |        0.00733077 |    0          |
|     4 |      1 |     1 |   0.1393 |   0.2125 |     0.36827   |     0.137882  |        0.00150309 |    0          |
|     4 |      1 |     2 |   0.1393 |   0.2601 |     0.36827   |     0.225298  |        0.00300618 |    0          |
|     4 |      1 |     3 |   0.1393 |   0.2162 |     0.36827   |     0.288159  |        0.00319599 |    0          |
|     4 |      2 |     0 |   0.1393 |   0.3114 |     0.0789663 |     0.352922  |        0.0012089  |    0          |
|     4 |      2 |     1 |   0.1393 |   0.2125 |     0.0789663 |     0.207059  |        0.000484   |    0          |
|     4 |      2 |     2 |   0.1393 |   0.2601 |     0.0789663 |     0.0422914 |        0.000121   |    0          |
|     4 |      2 |     3 |   0.1393 |   0.2162 |     0.0789663 |     0.0846438 |        0.0002013  |    0          |
|     4 |      3 |     0 |   0.1393 |   0.3114 |     0.0789663 |     0         |        0          |    0          |
|     4 |      3 |     1 |   0.1393 |   0.2125 |     0.0789663 |     0         |        0          |    0          |
|     4 |      3 |     2 |   0.1393 |   0.2601 |     0.0789663 |     0.112649  |        0.0003223  |    0          |
|     4 |      3 |     3 |   0.1393 |   0.2162 |     0.0789663 |     0.525439  |        0.0012496  |    0          |
2025-07-08 16:13:51,709 - Similarità media: 0.1958
