2025-07-08 15:33:36,314 - 
|   SIZE |   PDI |   TFR |   P(TFR) |   P(SIZE|TFR) |   P(PDI|TFR) |   p. fattorizzata |   p. empirica |
|      2 |     2 |     1 |   0.1758 |     0.0625711 |     0.14562  |       0.00160182  |    0.003663   |
|      2 |     3 |     1 |   0.1758 |     0.0625711 |     0.458476 |       0.00504323  |    0.003663   |
|      3 |     0 |     1 |   0.1758 |     0.250284  |     0.229238 |       0.0100865   |    0          |
|      3 |     1 |     1 |   0.1758 |     0.250284  |     0.166667 |       0.00733333  |    0          |
|      3 |     2 |     1 |   0.1758 |     0.250284  |     0.14562  |       0.00640728  |    0          |
|      3 |     3 |     1 |   0.1758 |     0.250284  |     0.458476 |       0.0201729   |    0.043956   |
|      0 |     0 |     2 |   0.4066 |     0.468519  |     0.369405 |       0.0703716   |    0.018315   |
|      0 |     1 |     2 |   0.4066 |     0.468519  |     0.216183 |       0.0411829   |    0.0622711  |
|      0 |     2 |     2 |   0.4066 |     0.468519  |     0.27939  |       0.0532238   |    0.0989011  |
|      0 |     3 |     2 |   0.4066 |     0.468519  |     0.135022 |       0.0257217   |    0.010989   |
|      1 |     0 |     2 |   0.4066 |     0.180275  |     0.369405 |       0.0270774   |    0.0512821  |
|      1 |     1 |     2 |   0.4066 |     0.180275  |     0.216183 |       0.0158462   |    0.00732601 |
|      1 |     2 |     2 |   0.4066 |     0.180275  |     0.27939  |       0.0204793   |    0          |
|      1 |     3 |     2 |   0.4066 |     0.180275  |     0.135022 |       0.00989712  |    0.014652   |
|      2 |     0 |     2 |   0.4066 |     0.27029   |     0.369405 |       0.0405976   |    0.0805861  |
|      2 |     1 |     2 |   0.4066 |     0.27029   |     0.216183 |       0.0237585   |    0.018315   |
|      2 |     2 |     2 |   0.4066 |     0.27029   |     0.27939  |       0.030705    |    0.003663   |
|      2 |     3 |     2 |   0.4066 |     0.27029   |     0.135022 |       0.0148389   |    0.00732601 |
|      3 |     0 |     2 |   0.4066 |     0.0811608 |     0.369405 |       0.0121904   |    0          |
|      3 |     1 |     2 |   0.4066 |     0.0811608 |     0.216183 |       0.00713404  |    0          |
|      3 |     2 |     2 |   0.4066 |     0.0811608 |     0.27939  |       0.00921987  |    0.010989   |
|      3 |     3 |     2 |   0.4066 |     0.0811608 |     0.135022 |       0.00445573  |    0.021978   |
|      0 |     0 |     3 |   0.0951 |     0.6551    |     0.26919  |       0.0167706   |    0.014652   |
|      0 |     1 |     3 |   0.0951 |     0.6551    |     0.26919  |       0.0167706   |    0.014652   |
|      0 |     2 |     3 |   0.0951 |     0.6551    |     0.26919  |       0.0167706   |    0.025641   |
|      0 |     3 |     3 |   0.0951 |     0.6551    |     0.192429 |       0.0119883   |    0.00732601 |
|      1 |     0 |     3 |   0.0951 |     0.115668  |     0.26919  |       0.00296109  |    0.010989   |
|      1 |     1 |     3 |   0.0951 |     0.115668  |     0.26919  |       0.00296109  |    0          |
|      1 |     2 |     3 |   0.0951 |     0.115668  |     0.26919  |       0.00296109  |    0          |
|      1 |     3 |     3 |   0.0951 |     0.115668  |     0.192429 |       0.00211672  |    0          |
|      2 |     0 |     3 |   0.0951 |     0.115668  |     0.26919  |       0.00296109  |    0          |
|      2 |     1 |     3 |   0.0951 |     0.115668  |     0.26919  |       0.00296109  |    0.010989   |
|      2 |     2 |     3 |   0.0951 |     0.115668  |     0.26919  |       0.00296109  |    0          |
|      2 |     3 |     3 |   0.0951 |     0.115668  |     0.192429 |       0.00211672  |    0          |
|      3 |     0 |     3 |   0.0951 |     0.115668  |     0.26919  |       0.00296109  |    0          |
|      3 |     1 |     3 |   0.0951 |     0.115668  |     0.26919  |       0.00296109  |    0          |
|      3 |     2 |     3 |   0.0951 |     0.115668  |     0.26919  |       0.00296109  |    0          |
|      3 |     3 |     3 |   0.0951 |     0.115668  |     0.192429 |       0.00211672  |    0.010989   |
|      0 |     0 |     4 |   0.1393 |     0.47308   |     0.447236 |       0.0294729   |    0.010989   |
|      0 |     1 |     4 |   0.1393 |     0.47308   |     0.315865 |       0.0208155   |    0.032967   |
|      0 |     2 |     4 |   0.1393 |     0.47308   |     0.236899 |       0.0156116   |    0.021978   |
|      0 |     3 |     4 |   0.1393 |     0.47308   |     0        |       0           |    0          |
|      1 |     0 |     4 |   0.1393 |     0.36827   |     0.447236 |       0.0229432   |    0.040293   |
|      1 |     1 |     4 |   0.1393 |     0.36827   |     0.315865 |       0.0162039   |    0.010989   |
|      1 |     2 |     4 |   0.1393 |     0.36827   |     0.236899 |       0.0121529   |    0          |
|      1 |     3 |     4 |   0.1393 |     0.36827   |     0        |       0           |    0          |
|      2 |     0 |     4 |   0.1393 |     0.0789663 |     0.447236 |       0.0049196   |    0.010989   |
|      2 |     1 |     4 |   0.1393 |     0.0789663 |     0.315865 |       0.00347452  |    0          |
|      2 |     2 |     4 |   0.1393 |     0.0789663 |     0.236899 |       0.00260589  |    0          |
|      2 |     3 |     4 |   0.1393 |     0.0789663 |     0        |       0           |    0          |
|      3 |     0 |     4 |   0.1393 |     0.0789663 |     0.447236 |       0.0049196   |    0          |
|      3 |     1 |     4 |   0.1393 |     0.0789663 |     0.315865 |       0.00347452  |    0          |
|      3 |     2 |     4 |   0.1393 |     0.0789663 |     0.236899 |       0.00260589  |    0.010989   |
|      3 |     3 |     4 |   0.1393 |     0.0789663 |     0        |       0           |    0          |
2025-07-08 15:33:36,314 - Similarità media: 0.4571
