2025-07-07 17:25:00,539 - 
|   FRR |   PDI |   TFR |   P(TFR) |   P(FRR|TFR) |   P(PDI|TFR) |   p. fattorizzata |   p. empirica |
|     2 |     2 |     1 |   0.1837 |    0.240065  |     0.139902 |        0.00616968 |    0.00735294 |
|     2 |     3 |     1 |   0.1837 |    0.240065  |     0.480131 |        0.0211738  |    0.0257353  |
|     0 |     0 |     2 |   0.397  |    0.972292  |     0.379597 |        0.146524   |    0.150735   |
|     0 |     1 |     2 |   0.397  |    0.972292  |     0.222166 |        0.0857562  |    0.0882353  |
|     0 |     2 |     2 |   0.397  |    0.972292  |     0.287154 |        0.110841   |    0.110294   |
|     0 |     3 |     2 |   0.397  |    0.972292  |     0.111083 |        0.0428781  |    0.0367647  |
|     1 |     0 |     2 |   0.397  |    0         |     0.379597 |        0          |    0          |
|     1 |     1 |     2 |   0.397  |    0         |     0.222166 |        0          |    0          |
|     1 |     2 |     2 |   0.397  |    0         |     0.287154 |        0          |    0          |
|     1 |     3 |     2 |   0.397  |    0         |     0.111083 |        0          |    0          |
|     2 |     0 |     2 |   0.397  |    0.0277078 |     0.379597 |        0.00417557 |    0          |
|     2 |     1 |     2 |   0.397  |    0.0277078 |     0.222166 |        0.00244383 |    0          |
|     2 |     2 |     2 |   0.397  |    0.0277078 |     0.287154 |        0.00315869 |    0.00367647 |
|     2 |     3 |     2 |   0.397  |    0.0277078 |     0.111083 |        0.00122191 |    0.00735294 |
|     0 |     0 |     3 |   0.0955 |    0.769634  |     0.26911  |        0.0197796  |    0.0257353  |
|     0 |     1 |     3 |   0.0955 |    0.769634  |     0.26911  |        0.0197796  |    0.0257353  |
|     0 |     2 |     3 |   0.0955 |    0.769634  |     0.26911  |        0.0197796  |    0.0110294  |
|     0 |     3 |     3 |   0.0955 |    0.769634  |     0.19267  |        0.0141613  |    0.0110294  |
|     1 |     0 |     3 |   0.0955 |    0.231414  |     0.26911  |        0.00594733 |    0          |
|     1 |     1 |     3 |   0.0955 |    0.231414  |     0.26911  |        0.00594733 |    0          |
|     1 |     2 |     3 |   0.0955 |    0.231414  |     0.26911  |        0.00594733 |    0.0147059  |
|     1 |     3 |     3 |   0.0955 |    0.231414  |     0.19267  |        0.00425801 |    0.00735294 |
|     2 |     0 |     3 |   0.0955 |    0         |     0.26911  |        0          |    0          |
|     2 |     1 |     3 |   0.0955 |    0         |     0.26911  |        0          |    0          |
|     2 |     2 |     3 |   0.0955 |    0         |     0.26911  |        0          |    0          |
|     2 |     3 |     3 |   0.0955 |    0         |     0.19267  |        0          |    0          |
|     0 |     0 |     4 |   0.1397 |    1         |     0.447387 |        0.0625     |    0.0625     |
|     0 |     1 |     4 |   0.1397 |    1         |     0.315676 |        0.0441     |    0.0441176  |
|     0 |     2 |     4 |   0.1397 |    1         |     0.236936 |        0.0331     |    0.0330882  |
|     0 |     3 |     4 |   0.1397 |    1         |     0        |        0          |    0          |
|     1 |     0 |     4 |   0.1397 |    0         |     0.447387 |        0          |    0          |
|     1 |     1 |     4 |   0.1397 |    0         |     0.315676 |        0          |    0          |
|     1 |     2 |     4 |   0.1397 |    0         |     0.236936 |        0          |    0          |
|     1 |     3 |     4 |   0.1397 |    0         |     0        |        0          |    0          |
|     2 |     0 |     4 |   0.1397 |    0         |     0.447387 |        0          |    0          |
|     2 |     1 |     4 |   0.1397 |    0         |     0.315676 |        0          |    0          |
|     2 |     2 |     4 |   0.1397 |    0         |     0.236936 |        0          |    0          |
|     2 |     3 |     4 |   0.1397 |    0         |     0        |        0          |    0          |
2025-07-07 17:25:00,539 - Similarità media: 0.8229
