19.1: AQUEOUS -> TFR, AQUEOUS -> ESM | similarity_score: 0.4875 | LL: -955.74 | AIC: 1953.47 | BIC: 2031.46
19.2: AQUEOUS -> TFR, TFR -> ESM | similarity_score: 0.7090 | LL: -937.95 | AIC: 1957.90 | BIC: 2110.16
19.3: AQUEOUS -> ESM, TFR -> ESM | similarity_score: 0.2890 | LL: -1009.73 | AIC: 2145.47 | BIC: 2379.43
19.4: AQUEOUS -> TFR, AQUEOUS -> ESM, TFR -> ESM | similarity_score: 1.0000 | LL: -926.65 | AIC: 1991.29 | BIC: 2247.54
19.5: AQUEOUS -> ESM, ESM -> TFR | similarity_score: 0.0250 | LL: -1010.47 | AIC: 2098.93 | BIC: 2243.77
19.6: AQUEOUS -> TFR, ESM -> TFR | similarity_score: 0.8630 | LL: -937.22 | AIC: 2004.43 | BIC: 2245.83
19.7: AQUEOUS -> ESM, AQUEOUS -> TFR, ESM -> TFR | similarity_score: 1.0000 | LL: -926.65 | AIC: 1991.29 | BIC: 2247.54
19.8: TFR -> AQUEOUS, TFR -> ESM | similarity_score: 0.7090 | LL: -937.95 | AIC: 1957.90 | BIC: 2110.16
19.9: TFR -> AQUEOUS, AQUEOUS -> ESM | similarity_score: 0.4875 | LL: -955.74 | AIC: 1953.47 | BIC: 2031.46
19.10: TFR -> AQUEOUS, TFR -> ESM, AQUEOUS -> ESM | similarity_score: 1.0000 | LL: -926.65 | AIC: 1991.29 | BIC: 2247.54
19.11: TFR -> ESM, ESM -> AQUEOUS | similarity_score: 0.0616 | LL: -1010.47 | AIC: 2098.93 | BIC: 2243.77
19.12: TFR -> AQUEOUS, ESM -> AQUEOUS | similarity_score: 0.8125 | LL: -955.00 | AIC: 2000.01 | BIC: 2167.12
19.13: TFR -> ESM, TFR -> AQUEOUS, ESM -> AQUEOUS | similarity_score: 1.0000 | LL: -926.65 | AIC: 1991.29 | BIC: 2247.54
19.14: ESM -> AQUEOUS, ESM -> TFR | similarity_score: 0.5060 | LL: -1010.47 | AIC: 2098.93 | BIC: 2243.77
19.15: ESM -> AQUEOUS, AQUEOUS -> TFR | similarity_score: 0.4875 | LL: -955.74 | AIC: 1953.47 | BIC: 2031.46
19.16: ESM -> AQUEOUS, ESM -> TFR, AQUEOUS -> TFR | similarity_score: 1.0000 | LL: -926.65 | AIC: 1991.29 | BIC: 2247.54
19.17: ESM -> TFR, TFR -> AQUEOUS | similarity_score: 0.7090 | LL: -937.95 | AIC: 1957.90 | BIC: 2110.16
19.18: ESM -> TFR, ESM -> AQUEOUS, TFR -> AQUEOUS | similarity_score: 1.0000 | LL: -926.65 | AIC: 1991.29 | BIC: 2247.54
20.1: AQUEOUS -> TFR, AQUEOUS -> HSPC | similarity_score: 0.4081 | LL: -940.24 | AIC: 1930.49 | BIC: 2023.33
20.2: AQUEOUS -> TFR, TFR -> HSPC | similarity_score: 0.6730 | LL: -927.61 | AIC: 1965.22 | BIC: 2169.47
20.3: AQUEOUS -> HSPC, TFR -> HSPC | similarity_score: 0.2781 | LL: -994.47 | AIC: 2170.93 | BIC: 2508.88
20.4: AQUEOUS -> TFR, AQUEOUS -> HSPC, TFR -> HSPC | similarity_score: 1.0000 | LL: -911.38 | AIC: 2016.76 | BIC: 2376.99
20.5: AQUEOUS -> HSPC, HSPC -> TFR | similarity_score: 0.0259 | LL: -974.35 | AIC: 2058.70 | BIC: 2262.96
20.6: AQUEOUS -> TFR, HSPC -> TFR | similarity_score: 0.7820 | LL: -947.73 | AIC: 2077.45 | BIC: 2415.40
20.7: AQUEOUS -> HSPC, AQUEOUS -> TFR, HSPC -> TFR | similarity_score: 1.0000 | LL: -911.38 | AIC: 2016.76 | BIC: 2376.99
20.8: TFR -> AQUEOUS, TFR -> HSPC | similarity_score: 0.6730 | LL: -927.61 | AIC: 1965.22 | BIC: 2169.47
20.9: TFR -> AQUEOUS, AQUEOUS -> HSPC | similarity_score: 0.4081 | LL: -940.24 | AIC: 1930.49 | BIC: 2023.33
20.10: TFR -> AQUEOUS, TFR -> HSPC, AQUEOUS -> HSPC | similarity_score: 1.0000 | LL: -911.38 | AIC: 2016.76 | BIC: 2376.99
20.11: TFR -> HSPC, HSPC -> AQUEOUS | similarity_score: 0.0631 | LL: -974.35 | AIC: 2058.70 | BIC: 2262.96
20.12: TFR -> AQUEOUS, HSPC -> AQUEOUS | similarity_score: 0.7667 | LL: -960.36 | AIC: 2042.72 | BIC: 2269.26
20.13: TFR -> HSPC, TFR -> AQUEOUS, HSPC -> AQUEOUS | similarity_score: 1.0000 | LL: -911.38 | AIC: 2016.76 | BIC: 2376.99
20.14: HSPC -> AQUEOUS, HSPC -> TFR | similarity_score: 0.5473 | LL: -974.35 | AIC: 2058.70 | BIC: 2262.96
20.15: HSPC -> AQUEOUS, AQUEOUS -> TFR | similarity_score: 0.4081 | LL: -940.24 | AIC: 1930.49 | BIC: 2023.33
20.16: HSPC -> AQUEOUS, HSPC -> TFR, AQUEOUS -> TFR | similarity_score: 1.0000 | LL: -911.38 | AIC: 2016.76 | BIC: 2376.99
20.17: HSPC -> TFR, TFR -> AQUEOUS | similarity_score: 0.6730 | LL: -927.61 | AIC: 1965.22 | BIC: 2169.47
20.18: HSPC -> TFR, HSPC -> AQUEOUS, TFR -> AQUEOUS | similarity_score: 1.0000 | LL: -911.38 | AIC: 2016.76 | BIC: 2376.99
21.1: AQUEOUS -> TFR, AQUEOUS -> CHOL | similarity_score: 0.4014 | LL: -966.70 | AIC: 1975.39 | BIC: 2053.38
21.2: AQUEOUS -> TFR, TFR -> CHOL | similarity_score: 0.6932 | LL: -926.25 | AIC: 1934.49 | BIC: 2086.75
21.3: AQUEOUS -> CHOL, TFR -> CHOL | similarity_score: 0.3034 | LL: -997.70 | AIC: 2121.40 | BIC: 2355.36
21.4: AQUEOUS -> TFR, AQUEOUS -> CHOL, TFR -> CHOL | similarity_score: 1.0000 | LL: -914.61 | AIC: 1967.22 | BIC: 2223.47
21.5: AQUEOUS -> CHOL, CHOL -> TFR | similarity_score: 0.0246 | LL: -1001.56 | AIC: 2081.11 | BIC: 2225.95
21.6: AQUEOUS -> TFR, CHOL -> TFR | similarity_score: 0.8717 | LL: -922.39 | AIC: 1974.78 | BIC: 2216.17
21.7: AQUEOUS -> CHOL, AQUEOUS -> TFR, CHOL -> TFR | similarity_score: 1.0000 | LL: -914.61 | AIC: 1967.22 | BIC: 2223.47
21.8: TFR -> AQUEOUS, TFR -> CHOL | similarity_score: 0.6932 | LL: -926.25 | AIC: 1934.49 | BIC: 2086.75
21.9: TFR -> AQUEOUS, AQUEOUS -> CHOL | similarity_score: 0.4014 | LL: -966.70 | AIC: 1975.39 | BIC: 2053.38
21.10: TFR -> AQUEOUS, TFR -> CHOL, AQUEOUS -> CHOL | similarity_score: 1.0000 | LL: -914.61 | AIC: 1967.22 | BIC: 2223.47
21.11: TFR -> CHOL, CHOL -> AQUEOUS | similarity_score: 0.0739 | LL: -1001.56 | AIC: 2081.11 | BIC: 2225.95
21.12: TFR -> AQUEOUS, CHOL -> AQUEOUS | similarity_score: 0.7414 | LL: -962.84 | AIC: 2015.68 | BIC: 2182.80
21.13: TFR -> CHOL, TFR -> AQUEOUS, CHOL -> AQUEOUS | similarity_score: 1.0000 | LL: -914.61 | AIC: 1967.22 | BIC: 2223.47
21.14: CHOL -> AQUEOUS, CHOL -> TFR | similarity_score: 0.5071 | LL: -1001.56 | AIC: 2081.11 | BIC: 2225.95
21.15: CHOL -> AQUEOUS, AQUEOUS -> TFR | similarity_score: 0.4014 | LL: -966.70 | AIC: 1975.39 | BIC: 2053.38
21.16: CHOL -> AQUEOUS, CHOL -> TFR, AQUEOUS -> TFR | similarity_score: 1.0000 | LL: -914.61 | AIC: 1967.22 | BIC: 2223.47
21.17: CHOL -> TFR, TFR -> AQUEOUS | similarity_score: 0.6932 | LL: -926.25 | AIC: 1934.49 | BIC: 2086.75
21.18: CHOL -> TFR, CHOL -> AQUEOUS, TFR -> AQUEOUS | similarity_score: 1.0000 | LL: -914.61 | AIC: 1967.22 | BIC: 2223.47
22.1: AQUEOUS -> TFR, AQUEOUS -> PEG | similarity_score: 0.4673 | LL: -870.57 | AIC: 1783.14 | BIC: 1861.13
22.2: AQUEOUS -> TFR, TFR -> PEG | similarity_score: 0.6880 | LL: -863.42 | AIC: 1808.83 | BIC: 1961.09
22.3: AQUEOUS -> PEG, TFR -> PEG | similarity_score: 0.2506 | LL: -916.50 | AIC: 1959.01 | BIC: 2192.97
22.4: AQUEOUS -> TFR, AQUEOUS -> PEG, TFR -> PEG | similarity_score: 1.0000 | LL: -833.41 | AIC: 1804.83 | BIC: 2061.08
22.5: AQUEOUS -> PEG, PEG -> TFR | similarity_score: 0.0313 | LL: -873.93 | AIC: 1825.86 | BIC: 1970.70
22.6: AQUEOUS -> TFR, PEG -> TFR | similarity_score: 0.7582 | LL: -905.99 | AIC: 1941.98 | BIC: 2183.37
22.7: AQUEOUS -> PEG, AQUEOUS -> TFR, PEG -> TFR | similarity_score: 1.0000 | LL: -833.41 | AIC: 1804.83 | BIC: 2061.08
22.8: TFR -> AQUEOUS, TFR -> PEG | similarity_score: 0.6880 | LL: -863.42 | AIC: 1808.83 | BIC: 1961.09
22.9: TFR -> AQUEOUS, AQUEOUS -> PEG | similarity_score: 0.4673 | LL: -870.57 | AIC: 1783.14 | BIC: 1861.13
22.10: TFR -> AQUEOUS, TFR -> PEG, AQUEOUS -> PEG | similarity_score: 1.0000 | LL: -833.41 | AIC: 1804.83 | BIC: 2061.08
22.11: TFR -> PEG, PEG -> AQUEOUS | similarity_score: 0.1137 | LL: -873.93 | AIC: 1825.86 | BIC: 1970.70
22.12: TFR -> AQUEOUS, PEG -> AQUEOUS | similarity_score: 0.7746 | LL: -913.14 | AIC: 1916.28 | BIC: 2083.40
22.13: TFR -> PEG, TFR -> AQUEOUS, PEG -> AQUEOUS | similarity_score: 1.0000 | LL: -833.41 | AIC: 1804.83 | BIC: 2061.08
22.14: PEG -> AQUEOUS, PEG -> TFR | similarity_score: 0.6116 | LL: -873.93 | AIC: 1825.86 | BIC: 1970.70
22.15: PEG -> AQUEOUS, AQUEOUS -> TFR | similarity_score: 0.4673 | LL: -870.57 | AIC: 1783.14 | BIC: 1861.13
22.16: PEG -> AQUEOUS, PEG -> TFR, AQUEOUS -> TFR | similarity_score: 1.0000 | LL: -833.41 | AIC: 1804.83 | BIC: 2061.08
22.17: PEG -> TFR, TFR -> AQUEOUS | similarity_score: 0.6880 | LL: -863.42 | AIC: 1808.83 | BIC: 1961.09
22.18: PEG -> TFR, PEG -> AQUEOUS, TFR -> AQUEOUS | similarity_score: 1.0000 | LL: -833.41 | AIC: 1804.83 | BIC: 2061.08
23.1: AQUEOUS -> ESM, AQUEOUS -> HSPC | similarity_score: 0.2252 | LL: -892.43 | AIC: 1826.86 | BIC: 1904.85
23.2: AQUEOUS -> ESM, ESM -> HSPC | similarity_score: 0.6730 | LL: -766.68 | AIC: 1611.36 | BIC: 1756.20
23.3: AQUEOUS -> HSPC, ESM -> HSPC | similarity_score: 0.4683 | LL: -729.55 | AIC: 1589.10 | BIC: 1830.49
23.4: AQUEOUS -> ESM, AQUEOUS -> HSPC, ESM -> HSPC | similarity_score: 1.0000 | LL: -718.98 | AIC: 1575.96 | BIC: 1832.21
23.5: AQUEOUS -> HSPC, HSPC -> ESM | similarity_score: 0.0277 | LL: -740.90 | AIC: 1563.81 | BIC: 1716.07
23.6: AQUEOUS -> ESM, HSPC -> ESM | similarity_score: 0.7825 | LL: -755.33 | AIC: 1636.65 | BIC: 1870.62
23.7: AQUEOUS -> HSPC, AQUEOUS -> ESM, HSPC -> ESM | similarity_score: 1.0000 | LL: -718.98 | AIC: 1575.96 | BIC: 1832.21
23.8: ESM -> AQUEOUS, ESM -> HSPC | similarity_score: 0.6730 | LL: -766.68 | AIC: 1611.36 | BIC: 1756.20
23.9: ESM -> AQUEOUS, AQUEOUS -> HSPC | similarity_score: 0.2252 | LL: -892.43 | AIC: 1826.86 | BIC: 1904.85
23.10: ESM -> AQUEOUS, ESM -> HSPC, AQUEOUS -> HSPC | similarity_score: 1.0000 | LL: -718.98 | AIC: 1575.96 | BIC: 1832.21
23.11: ESM -> HSPC, HSPC -> AQUEOUS | similarity_score: 0.0277 | LL: -740.90 | AIC: 1563.81 | BIC: 1716.07
23.12: ESM -> AQUEOUS, HSPC -> AQUEOUS | similarity_score: 0.6488 | LL: -881.08 | AIC: 1852.15 | BIC: 2019.27
23.13: ESM -> HSPC, ESM -> AQUEOUS, HSPC -> AQUEOUS | similarity_score: 1.0000 | LL: -718.98 | AIC: 1575.96 | BIC: 1832.21
23.14: HSPC -> AQUEOUS, HSPC -> ESM | similarity_score: 0.8488 | LL: -740.90 | AIC: 1563.81 | BIC: 1716.07
23.15: HSPC -> AQUEOUS, AQUEOUS -> ESM | similarity_score: 0.2252 | LL: -892.43 | AIC: 1826.86 | BIC: 1904.85
23.16: HSPC -> AQUEOUS, HSPC -> ESM, AQUEOUS -> ESM | similarity_score: 1.0000 | LL: -718.98 | AIC: 1575.96 | BIC: 1832.21
23.17: HSPC -> ESM, ESM -> AQUEOUS | similarity_score: 0.6730 | LL: -766.68 | AIC: 1611.36 | BIC: 1756.20
23.18: HSPC -> ESM, HSPC -> AQUEOUS, ESM -> AQUEOUS | similarity_score: 1.0000 | LL: -718.98 | AIC: 1575.96 | BIC: 1832.21
24.1: AQUEOUS -> ESM, AQUEOUS -> CHOL | similarity_score: 0.3445 | LL: -918.88 | AIC: 1871.76 | BIC: 1934.90
24.2: AQUEOUS -> ESM, ESM -> CHOL | similarity_score: 0.6120 | LL: -794.03 | AIC: 1646.06 | BIC: 1753.76
24.3: AQUEOUS -> CHOL, ESM -> CHOL | similarity_score: 0.3159 | LL: -762.51 | AIC: 1615.01 | BIC: 1782.13
24.4: AQUEOUS -> ESM, AQUEOUS -> CHOL, ESM -> CHOL | similarity_score: 1.0000 | LL: -751.93 | AIC: 1601.87 | BIC: 1783.84
24.5: AQUEOUS -> CHOL, CHOL -> ESM | similarity_score: 0.0363 | LL: -796.83 | AIC: 1651.65 | BIC: 1759.35
24.6: AQUEOUS -> ESM, CHOL -> ESM | similarity_score: 0.8557 | LL: -759.71 | AIC: 1609.42 | BIC: 1776.54
24.7: AQUEOUS -> CHOL, AQUEOUS -> ESM, CHOL -> ESM | similarity_score: 1.0000 | LL: -751.93 | AIC: 1601.87 | BIC: 1783.84
24.8: ESM -> AQUEOUS, ESM -> CHOL | similarity_score: 0.6120 | LL: -794.03 | AIC: 1646.06 | BIC: 1753.76
24.9: ESM -> AQUEOUS, AQUEOUS -> CHOL | similarity_score: 0.3445 | LL: -918.88 | AIC: 1871.76 | BIC: 1934.90
24.10: ESM -> AQUEOUS, ESM -> CHOL, AQUEOUS -> CHOL | similarity_score: 1.0000 | LL: -751.93 | AIC: 1601.87 | BIC: 1783.84
24.11: ESM -> CHOL, CHOL -> AQUEOUS | similarity_score: 0.0611 | LL: -796.83 | AIC: 1651.65 | BIC: 1759.35
24.12: ESM -> AQUEOUS, CHOL -> AQUEOUS | similarity_score: 0.6998 | LL: -884.56 | AIC: 1835.12 | BIC: 1957.68
24.13: ESM -> CHOL, ESM -> AQUEOUS, CHOL -> AQUEOUS | similarity_score: 1.0000 | LL: -751.93 | AIC: 1601.87 | BIC: 1783.84
24.14: CHOL -> AQUEOUS, CHOL -> ESM | similarity_score: 0.6124 | LL: -796.83 | AIC: 1651.65 | BIC: 1759.35
24.15: CHOL -> AQUEOUS, AQUEOUS -> ESM | similarity_score: 0.3445 | LL: -918.88 | AIC: 1871.76 | BIC: 1934.90
24.16: CHOL -> AQUEOUS, CHOL -> ESM, AQUEOUS -> ESM | similarity_score: 1.0000 | LL: -751.93 | AIC: 1601.87 | BIC: 1783.84
24.17: CHOL -> ESM, ESM -> AQUEOUS | similarity_score: 0.6120 | LL: -794.03 | AIC: 1646.06 | BIC: 1753.76
24.18: CHOL -> ESM, CHOL -> AQUEOUS, ESM -> AQUEOUS | similarity_score: 1.0000 | LL: -751.93 | AIC: 1601.87 | BIC: 1783.84
25.1: AQUEOUS -> ESM, AQUEOUS -> PEG | similarity_score: 0.3482 | LL: -822.75 | AIC: 1679.51 | BIC: 1742.64
25.2: AQUEOUS -> ESM, ESM -> PEG | similarity_score: 0.4469 | LL: -759.78 | AIC: 1577.56 | BIC: 1685.26
25.3: AQUEOUS -> PEG, ESM -> PEG | similarity_score: 0.3463 | LL: -673.13 | AIC: 1436.26 | BIC: 1603.37
25.4: AQUEOUS -> ESM, AQUEOUS -> PEG, ESM -> PEG | similarity_score: 1.0000 | LL: -662.56 | AIC: 1423.11 | BIC: 1605.09
25.5: AQUEOUS -> PEG, PEG -> ESM | similarity_score: 0.0270 | LL: -697.78 | AIC: 1453.56 | BIC: 1561.26
25.6: AQUEOUS -> ESM, PEG -> ESM | similarity_score: 0.6517 | LL: -735.13 | AIC: 1560.26 | BIC: 1727.38
25.7: AQUEOUS -> PEG, AQUEOUS -> ESM, PEG -> ESM | similarity_score: 1.0000 | LL: -662.56 | AIC: 1423.11 | BIC: 1605.09
25.8: ESM -> AQUEOUS, ESM -> PEG | similarity_score: 0.4469 | LL: -759.78 | AIC: 1577.56 | BIC: 1685.26
25.9: ESM -> AQUEOUS, AQUEOUS -> PEG | similarity_score: 0.3482 | LL: -822.75 | AIC: 1679.51 | BIC: 1742.64
25.10: ESM -> AQUEOUS, ESM -> PEG, AQUEOUS -> PEG | similarity_score: 1.0000 | LL: -662.56 | AIC: 1423.11 | BIC: 1605.09
25.11: ESM -> PEG, PEG -> AQUEOUS | similarity_score: 0.0270 | LL: -697.78 | AIC: 1453.56 | BIC: 1561.26
25.12: ESM -> AQUEOUS, PEG -> AQUEOUS | similarity_score: 0.6482 | LL: -798.10 | AIC: 1662.21 | BIC: 1784.76
25.13: ESM -> PEG, ESM -> AQUEOUS, PEG -> AQUEOUS | similarity_score: 1.0000 | LL: -662.56 | AIC: 1423.11 | BIC: 1605.09
25.14: PEG -> AQUEOUS, PEG -> ESM | similarity_score: 0.6455 | LL: -697.78 | AIC: 1453.56 | BIC: 1561.26
25.15: PEG -> AQUEOUS, AQUEOUS -> ESM | similarity_score: 0.3482 | LL: -822.75 | AIC: 1679.51 | BIC: 1742.64
25.16: PEG -> AQUEOUS, PEG -> ESM, AQUEOUS -> ESM | similarity_score: 1.0000 | LL: -662.56 | AIC: 1423.11 | BIC: 1605.09
25.17: PEG -> ESM, ESM -> AQUEOUS | similarity_score: 0.4469 | LL: -759.78 | AIC: 1577.56 | BIC: 1685.26
25.18: PEG -> ESM, PEG -> AQUEOUS, ESM -> AQUEOUS | similarity_score: 1.0000 | LL: -662.56 | AIC: 1423.11 | BIC: 1605.09
26.1: AQUEOUS -> HSPC, AQUEOUS -> CHOL | similarity_score: 0.2591 | LL: -903.39 | AIC: 1848.78 | BIC: 1926.77
26.2: AQUEOUS -> HSPC, HSPC -> CHOL | similarity_score: 0.7239 | LL: -800.33 | AIC: 1682.66 | BIC: 1834.92
26.3: AQUEOUS -> CHOL, HSPC -> CHOL | similarity_score: 0.3429 | LL: -817.85 | AIC: 1761.71 | BIC: 1995.67
26.4: AQUEOUS -> HSPC, AQUEOUS -> CHOL, HSPC -> CHOL | similarity_score: 1.0000 | LL: -781.50 | AIC: 1701.01 | BIC: 1957.26
26.5: AQUEOUS -> CHOL, CHOL -> HSPC | similarity_score: 0.0382 | LL: -828.90 | AIC: 1735.80 | BIC: 1880.63
26.6: AQUEOUS -> HSPC, CHOL -> HSPC | similarity_score: 0.8538 | LL: -789.28 | AIC: 1708.56 | BIC: 1949.96
26.7: AQUEOUS -> CHOL, AQUEOUS -> HSPC, CHOL -> HSPC | similarity_score: 1.0000 | LL: -781.50 | AIC: 1701.01 | BIC: 1957.26
26.8: HSPC -> AQUEOUS, HSPC -> CHOL | similarity_score: 0.7239 | LL: -800.33 | AIC: 1682.66 | BIC: 1834.92
26.9: HSPC -> AQUEOUS, AQUEOUS -> CHOL | similarity_score: 0.2591 | LL: -903.39 | AIC: 1848.78 | BIC: 1926.77
26.10: HSPC -> AQUEOUS, HSPC -> CHOL, AQUEOUS -> CHOL | similarity_score: 1.0000 | LL: -781.50 | AIC: 1701.01 | BIC: 1957.26
26.11: HSPC -> CHOL, CHOL -> AQUEOUS | similarity_score: 0.0918 | LL: -828.90 | AIC: 1735.80 | BIC: 1880.63
26.12: HSPC -> AQUEOUS, CHOL -> AQUEOUS | similarity_score: 0.7104 | LL: -892.35 | AIC: 1874.69 | BIC: 2041.81
26.13: HSPC -> CHOL, HSPC -> AQUEOUS, CHOL -> AQUEOUS | similarity_score: 1.0000 | LL: -781.50 | AIC: 1701.01 | BIC: 1957.26
26.14: CHOL -> AQUEOUS, CHOL -> HSPC | similarity_score: 0.6282 | LL: -828.90 | AIC: 1735.80 | BIC: 1880.63
26.15: CHOL -> AQUEOUS, AQUEOUS -> HSPC | similarity_score: 0.2591 | LL: -903.39 | AIC: 1848.78 | BIC: 1926.77
26.16: CHOL -> AQUEOUS, CHOL -> HSPC, AQUEOUS -> HSPC | similarity_score: 1.0000 | LL: -781.50 | AIC: 1701.01 | BIC: 1957.26
26.17: CHOL -> HSPC, HSPC -> AQUEOUS | similarity_score: 0.7239 | LL: -800.33 | AIC: 1682.66 | BIC: 1834.92
26.18: CHOL -> HSPC, CHOL -> AQUEOUS, HSPC -> AQUEOUS | similarity_score: 1.0000 | LL: -781.50 | AIC: 1701.01 | BIC: 1957.26
27.1: AQUEOUS -> HSPC, AQUEOUS -> PEG | similarity_score: 0.2464 | LL: -807.26 | AIC: 1656.53 | BIC: 1734.52
27.2: AQUEOUS -> HSPC, HSPC -> PEG | similarity_score: 0.4714 | LL: -658.83 | AIC: 1399.66 | BIC: 1551.92
27.3: AQUEOUS -> PEG, HSPC -> PEG | similarity_score: 0.2817 | LL: -635.42 | AIC: 1396.84 | BIC: 1630.81
27.4: AQUEOUS -> HSPC, AQUEOUS -> PEG, HSPC -> PEG | similarity_score: 1.0000 | LL: -599.07 | AIC: 1336.14 | BIC: 1592.39
27.5: AQUEOUS -> PEG, PEG -> HSPC | similarity_score: 0.0368 | LL: -622.61 | AIC: 1323.21 | BIC: 1468.05
27.6: AQUEOUS -> HSPC, PEG -> HSPC | similarity_score: 0.6187 | LL: -671.65 | AIC: 1473.29 | BIC: 1714.68
27.7: AQUEOUS -> PEG, AQUEOUS -> HSPC, PEG -> HSPC | similarity_score: 1.0000 | LL: -599.07 | AIC: 1336.14 | BIC: 1592.39
27.8: HSPC -> AQUEOUS, HSPC -> PEG | similarity_score: 0.4714 | LL: -658.83 | AIC: 1399.66 | BIC: 1551.92
27.9: HSPC -> AQUEOUS, AQUEOUS -> PEG | similarity_score: 0.2464 | LL: -807.26 | AIC: 1656.53 | BIC: 1734.52
27.10: HSPC -> AQUEOUS, HSPC -> PEG, AQUEOUS -> PEG | similarity_score: 1.0000 | LL: -599.07 | AIC: 1336.14 | BIC: 1592.39
27.11: HSPC -> PEG, PEG -> AQUEOUS | similarity_score: 0.0388 | LL: -622.61 | AIC: 1323.21 | BIC: 1468.05
27.12: HSPC -> AQUEOUS, PEG -> AQUEOUS | similarity_score: 0.6146 | LL: -820.08 | AIC: 1730.16 | BIC: 1897.28
27.13: HSPC -> PEG, HSPC -> AQUEOUS, PEG -> AQUEOUS | similarity_score: 1.0000 | LL: -599.07 | AIC: 1336.14 | BIC: 1592.39
27.14: PEG -> AQUEOUS, PEG -> HSPC | similarity_score: 0.6577 | LL: -622.61 | AIC: 1323.21 | BIC: 1468.05
27.15: PEG -> AQUEOUS, AQUEOUS -> HSPC | similarity_score: 0.2464 | LL: -807.26 | AIC: 1656.53 | BIC: 1734.52
27.16: PEG -> AQUEOUS, PEG -> HSPC, AQUEOUS -> HSPC | similarity_score: 1.0000 | LL: -599.07 | AIC: 1336.14 | BIC: 1592.39
27.17: PEG -> HSPC, HSPC -> AQUEOUS | similarity_score: 0.4714 | LL: -658.83 | AIC: 1399.66 | BIC: 1551.92
27.18: PEG -> HSPC, PEG -> AQUEOUS, HSPC -> AQUEOUS | similarity_score: 1.0000 | LL: -599.07 | AIC: 1336.14 | BIC: 1592.39
28.1: AQUEOUS -> CHOL, AQUEOUS -> PEG | similarity_score: 0.3411 | LL: -833.72 | AIC: 1701.43 | BIC: 1764.56
28.2: AQUEOUS -> CHOL, CHOL -> PEG | similarity_score: 0.4873 | LL: -806.12 | AIC: 1670.24 | BIC: 1777.94
28.3: AQUEOUS -> PEG, CHOL -> PEG | similarity_score: 0.3025 | LL: -722.23 | AIC: 1534.45 | BIC: 1701.57
28.4: AQUEOUS -> CHOL, AQUEOUS -> PEG, CHOL -> PEG | similarity_score: 1.0000 | LL: -714.45 | AIC: 1526.90 | BIC: 1708.87
28.5: AQUEOUS -> PEG, PEG -> CHOL | similarity_score: 0.0414 | LL: -741.33 | AIC: 1540.65 | BIC: 1648.35
28.6: AQUEOUS -> CHOL, PEG -> CHOL | similarity_score: 0.6876 | LL: -787.02 | AIC: 1664.04 | BIC: 1831.16
28.7: AQUEOUS -> PEG, AQUEOUS -> CHOL, PEG -> CHOL | similarity_score: 1.0000 | LL: -714.45 | AIC: 1526.90 | BIC: 1708.87
28.8: CHOL -> AQUEOUS, CHOL -> PEG | similarity_score: 0.4873 | LL: -806.12 | AIC: 1670.24 | BIC: 1777.94
28.9: CHOL -> AQUEOUS, AQUEOUS -> PEG | similarity_score: 0.3411 | LL: -833.72 | AIC: 1701.43 | BIC: 1764.56
28.10: CHOL -> AQUEOUS, CHOL -> PEG, AQUEOUS -> PEG | similarity_score: 1.0000 | LL: -714.45 | AIC: 1526.90 | BIC: 1708.87
28.11: CHOL -> PEG, PEG -> AQUEOUS | similarity_score: 0.0426 | LL: -741.33 | AIC: 1540.65 | BIC: 1648.35
28.12: CHOL -> AQUEOUS, PEG -> AQUEOUS | similarity_score: 0.7222 | LL: -814.62 | AIC: 1695.23 | BIC: 1817.78
28.13: CHOL -> PEG, CHOL -> AQUEOUS, PEG -> AQUEOUS | similarity_score: 1.0000 | LL: -714.45 | AIC: 1526.90 | BIC: 1708.87
28.14: PEG -> AQUEOUS, PEG -> CHOL | similarity_score: 0.6925 | LL: -741.33 | AIC: 1540.65 | BIC: 1648.35
28.15: PEG -> AQUEOUS, AQUEOUS -> CHOL | similarity_score: 0.3411 | LL: -833.72 | AIC: 1701.43 | BIC: 1764.56
28.16: PEG -> AQUEOUS, PEG -> CHOL, AQUEOUS -> CHOL | similarity_score: 1.0000 | LL: -714.45 | AIC: 1526.90 | BIC: 1708.87
28.17: PEG -> CHOL, CHOL -> AQUEOUS | similarity_score: 0.4873 | LL: -806.12 | AIC: 1670.24 | BIC: 1777.94
28.18: PEG -> CHOL, PEG -> AQUEOUS, CHOL -> AQUEOUS | similarity_score: 1.0000 | LL: -714.45 | AIC: 1526.90 | BIC: 1708.87
29.1: FRR -> SIZE, FRR -> PDI | similarity_score: 0.5850 | LL: -876.02 | AIC: 1792.03 | BIC: 1866.31
29.2: FRR -> SIZE, SIZE -> PDI | similarity_score: 0.6303 | LL: -825.12 | AIC: 1696.23 | BIC: 1781.65
29.3: FRR -> PDI, SIZE -> PDI | similarity_score: 0.2985 | LL: -811.13 | AIC: 1704.26 | BIC: 1856.52
29.4: FRR -> SIZE, FRR -> PDI, SIZE -> PDI | similarity_score: 1.0000 | LL: -802.94 | AIC: 1699.87 | BIC: 1874.42
29.5: FRR -> PDI, PDI -> SIZE | similarity_score: 0.0195 | LL: -816.63 | AIC: 1679.27 | BIC: 1764.68
29.6: FRR -> SIZE, PDI -> SIZE | similarity_score: 0.7810 | LL: -819.61 | AIC: 1721.23 | BIC: 1873.49
